Local time,Open,High,Low,Close,Volume
01.04.2025 06:05:01.000 GMT+1100,72.467,72.467,72.467,72.467,0.0132
01.04.2025 06:05:03.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:05:06.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:05:13.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:05:27.000 GMT+1100,72.497,72.497,72.497,72.497,0.0141
01.04.2025 06:05:39.000 GMT+1100,72.507,72.507,72.507,72.507,0.0132
01.04.2025 06:05:40.000 GMT+1100,72.507,72.507,72.507,72.507,0.0132
01.04.2025 06:05:46.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:05:47.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:05:48.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:05:56.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:06:20.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:06:29.000 GMT+1100,72.497,72.497,72.497,72.497,0.0009
01.04.2025 06:06:33.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:06:48.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:06:58.000 GMT+1100,72.477,72.487,72.477,72.487,0.0264
01.04.2025 06:07:00.000 GMT+1100,72.477,72.507,72.477,72.507,0.0264
01.04.2025 06:07:01.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:07:05.000 GMT+1100,72.477,72.477,72.477,72.477,0.0264
01.04.2025 06:07:15.000 GMT+1100,72.477,72.477,72.467,72.467,0.0354
01.04.2025 06:07:18.000 GMT+1100,72.467,72.467,72.467,72.467,0.0132
01.04.2025 06:07:34.000 GMT+1100,72.427,72.427,72.427,72.427,0.0264
01.04.2025 06:07:35.000 GMT+1100,72.417,72.417,72.417,72.417,0.0132
01.04.2025 06:07:36.000 GMT+1100,72.417,72.417,72.417,72.417,0.0132
01.04.2025 06:07:39.000 GMT+1100,72.407,72.407,72.407,72.407,0.0264
01.04.2025 06:07:42.000 GMT+1100,72.417,72.417,72.407,72.407,0.0222
01.04.2025 06:07:49.000 GMT+1100,72.387,72.387,72.387,72.387,0.0132
01.04.2025 06:07:55.000 GMT+1100,72.387,72.387,72.387,72.387,0.0132
01.04.2025 06:08:00.000 GMT+1100,72.437,72.447,72.407,72.407,0.0282
01.04.2025 06:08:01.000 GMT+1100,72.447,72.447,72.447,72.447,0.0009
01.04.2025 06:08:03.000 GMT+1100,72.467,72.467,72.447,72.447,0.027299999999999998
01.04.2025 06:08:10.000 GMT+1100,72.467,72.467,72.467,72.467,0.0009
01.04.2025 06:08:11.000 GMT+1100,72.467,72.477,72.467,72.467,0.027299999999999998
01.04.2025 06:08:12.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:08:19.000 GMT+1100,72.467,72.467,72.467,72.467,0.0132
01.04.2025 06:08:30.000 GMT+1100,72.477,72.487,72.477,72.487,0.0018
01.04.2025 06:08:32.000 GMT+1100,72.467,72.467,72.467,72.467,0.0132
01.04.2025 06:08:58.000 GMT+1100,72.457,72.457,72.437,72.437,0.0264
01.04.2025 06:09:50.000 GMT+1100,72.437,72.437,72.437,72.437,0.0132
01.04.2025 06:10:07.000 GMT+1100,72.477,72.477,72.457,72.457,0.0141
01.04.2025 06:10:12.000 GMT+1100,72.437,72.437,72.437,72.437,0.0132
01.04.2025 06:10:16.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:10:24.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:10:26.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:10:28.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:10:30.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:10:51.000 GMT+1100,72.437,72.437,72.437,72.437,0.0132
01.04.2025 06:11:17.000 GMT+1100,72.427,72.427,72.417,72.417,0.0264
01.04.2025 06:11:26.000 GMT+1100,72.437,72.437,72.417,72.417,0.0264
01.04.2025 06:11:29.000 GMT+1100,72.427,72.427,72.427,72.427,0.0009
01.04.2025 06:11:30.000 GMT+1100,72.447,72.447,72.447,72.447,0.0141
01.04.2025 06:11:49.000 GMT+1100,72.457,72.457,72.457,72.457,0.0141
01.04.2025 06:11:50.000 GMT+1100,72.467,72.467,72.467,72.467,0.0132
01.04.2025 06:11:52.000 GMT+1100,72.467,72.467,72.467,72.467,0.0132
01.04.2025 06:11:55.000 GMT+1100,72.457,72.467,72.457,72.467,0.0264
01.04.2025 06:12:04.000 GMT+1100,72.457,72.457,72.457,72.457,0.0132
01.04.2025 06:12:09.000 GMT+1100,72.447,72.457,72.447,72.447,0.0396
01.04.2025 06:12:15.000 GMT+1100,72.477,72.477,72.477,72.477,0.0009
01.04.2025 06:12:27.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:12:29.000 GMT+1100,72.487,72.487,72.487,72.487,0.0009
01.04.2025 06:12:30.000 GMT+1100,72.507,72.507,72.487,72.487,0.0264
01.04.2025 06:12:57.000 GMT+1100,72.497,72.497,72.497,72.497,0.0009
01.04.2025 06:13:00.000 GMT+1100,72.517,72.517,72.517,72.517,0.0009
01.04.2025 06:13:28.000 GMT+1100,72.517,72.517,72.517,72.517,0.0132
01.04.2025 06:13:35.000 GMT+1100,72.547,72.547,72.517,72.517,0.0414
01.04.2025 06:13:39.000 GMT+1100,72.547,72.547,72.517,72.517,0.0141
01.04.2025 06:13:40.000 GMT+1100,72.537,72.537,72.517,72.517,0.0264
01.04.2025 06:13:56.000 GMT+1100,72.517,72.527,72.517,72.527,0.0264
01.04.2025 06:14:02.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:14:24.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:14:51.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:14:53.000 GMT+1100,72.517,72.517,72.517,72.517,0.0132
01.04.2025 06:14:59.000 GMT+1100,72.537,72.547,72.537,72.537,0.015000000000000001
01.04.2025 06:15:21.000 GMT+1100,72.547,72.547,72.537,72.537,0.0264
01.04.2025 06:15:22.000 GMT+1100,72.547,72.547,72.547,72.547,0.0009
01.04.2025 06:15:31.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:15:37.000 GMT+1100,72.547,72.547,72.547,72.547,0.0141
01.04.2025 06:15:41.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:15:45.000 GMT+1100,72.537,72.547,72.537,72.547,0.0264
01.04.2025 06:15:48.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:16:06.000 GMT+1100,72.547,72.547,72.547,72.547,0.0141
01.04.2025 06:16:11.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:16:14.000 GMT+1100,72.557,72.557,72.557,72.557,0.0009
01.04.2025 06:16:21.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:16:22.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:16:26.000 GMT+1100,72.577,72.577,72.557,72.557,0.0414
01.04.2025 06:16:27.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:16:28.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:16:31.000 GMT+1100,72.567,72.567,72.557,72.557,0.027299999999999998
01.04.2025 06:16:34.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:16:36.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:16:41.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:16:43.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:16:46.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:16:48.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:16:56.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:17:07.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:17:25.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:17:39.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:17:40.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:17:43.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:17:50.000 GMT+1100,72.547,72.547,72.547,72.547,0.0132
01.04.2025 06:17:57.000 GMT+1100,72.547,72.547,72.547,72.547,0.0132
01.04.2025 06:18:06.000 GMT+1100,72.567,72.597,72.567,72.567,0.0528
01.04.2025 06:18:07.000 GMT+1100,72.637,72.637,72.627,72.627,0.0264
01.04.2025 06:18:20.000 GMT+1100,72.587,72.587,72.587,72.587,0.0264
01.04.2025 06:18:22.000 GMT+1100,72.607,72.607,72.607,72.607,0.0132
01.04.2025 06:18:24.000 GMT+1100,72.587,72.587,72.587,72.587,0.0132
01.04.2025 06:18:59.000 GMT+1100,72.587,72.587,72.587,72.587,0.0132
01.04.2025 06:19:09.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:19:14.000 GMT+1100,72.567,72.567,72.537,72.537,0.027299999999999998
01.04.2025 06:19:23.000 GMT+1100,72.567,72.567,72.557,72.557,0.018
01.04.2025 06:19:39.000 GMT+1100,72.547,72.547,72.547,72.547,0.0132
01.04.2025 06:19:50.000 GMT+1100,72.587,72.587,72.587,72.587,0.0132
01.04.2025 06:20:05.000 GMT+1100,72.587,72.587,72.587,72.587,0.0132
01.04.2025 06:20:22.000 GMT+1100,72.597,72.597,72.587,72.587,0.0264
01.04.2025 06:20:34.000 GMT+1100,72.577,72.577,72.577,72.577,0.0132
01.04.2025 06:20:37.000 GMT+1100,72.577,72.577,72.577,72.577,0.0132
01.04.2025 06:21:00.000 GMT+1100,72.587,72.587,72.587,72.587,0.009
01.04.2025 06:21:02.000 GMT+1100,72.597,72.597,72.587,72.587,0.0222
01.04.2025 06:21:11.000 GMT+1100,72.577,72.577,72.577,72.577,0.0264
01.04.2025 06:21:13.000 GMT+1100,72.577,72.577,72.577,72.577,0.0132
01.04.2025 06:21:18.000 GMT+1100,72.577,72.577,72.537,72.537,0.0141
01.04.2025 06:21:19.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:21:25.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:21:31.000 GMT+1100,72.547,72.547,72.537,72.537,0.010199999999999999
01.04.2025 06:21:32.000 GMT+1100,72.587,72.587,72.587,72.587,0.0132
01.04.2025 06:21:35.000 GMT+1100,72.577,72.577,72.577,72.577,0.0132
01.04.2025 06:21:42.000 GMT+1100,72.567,72.567,72.567,72.567,0.0264
01.04.2025 06:21:43.000 GMT+1100,72.577,72.577,72.567,72.567,0.0222
01.04.2025 06:21:44.000 GMT+1100,72.567,72.567,72.567,72.567,0.0264
01.04.2025 06:21:45.000 GMT+1100,72.577,72.577,72.567,72.567,0.0222
01.04.2025 06:21:46.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:21:48.000 GMT+1100,72.577,72.577,72.577,72.577,0.009
01.04.2025 06:21:49.000 GMT+1100,72.577,72.577,72.577,72.577,0.0132
01.04.2025 06:21:50.000 GMT+1100,72.587,72.587,72.587,72.587,0.0222
01.04.2025 06:21:53.000 GMT+1100,72.587,72.587,72.587,72.587,0.0009
01.04.2025 06:21:54.000 GMT+1100,72.577,72.577,72.577,72.577,0.0132
01.04.2025 06:21:55.000 GMT+1100,72.587,72.587,72.587,72.587,0.009
01.04.2025 06:21:59.000 GMT+1100,72.577,72.577,72.577,72.577,0.0132
01.04.2025 06:22:02.000 GMT+1100,72.577,72.577,72.577,72.577,0.0132
01.04.2025 06:22:03.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:22:25.000 GMT+1100,72.587,72.587,72.587,72.587,0.009
01.04.2025 06:22:40.000 GMT+1100,72.587,72.587,72.587,72.587,0.0132
01.04.2025 06:22:46.000 GMT+1100,72.587,72.587,72.587,72.587,0.0132
01.04.2025 06:22:56.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:23:01.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:23:02.000 GMT+1100,72.547,72.547,72.547,72.547,0.0132
01.04.2025 06:23:07.000 GMT+1100,72.547,72.547,72.547,72.547,0.0132
01.04.2025 06:23:11.000 GMT+1100,72.547,72.547,72.547,72.547,0.0132
01.04.2025 06:23:12.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:23:13.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:23:15.000 GMT+1100,72.557,72.557,72.557,72.557,0.0141
01.04.2025 06:23:50.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:24:02.000 GMT+1100,72.577,72.577,72.577,72.577,0.0141
01.04.2025 06:24:06.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:24:07.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:24:22.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:24:28.000 GMT+1100,72.567,72.567,72.527,72.527,0.0222
01.04.2025 06:24:49.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:24:50.000 GMT+1100,72.537,72.537,72.537,72.537,0.0132
01.04.2025 06:24:59.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:25:00.000 GMT+1100,72.517,72.517,72.517,72.517,0.0132
01.04.2025 06:25:03.000 GMT+1100,72.497,72.497,72.497,72.497,0.0132
01.04.2025 06:25:04.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:25:05.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:25:06.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:25:15.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:25:17.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:25:18.000 GMT+1100,72.477,72.477,72.477,72.477,0.0264
01.04.2025 06:25:20.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:25:21.000 GMT+1100,72.477,72.477,72.477,72.477,0.0009
01.04.2025 06:25:27.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:25:30.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:25:31.000 GMT+1100,72.437,72.437,72.437,72.437,0.0132
01.04.2025 06:25:32.000 GMT+1100,72.437,72.437,72.427,72.427,0.0264
01.04.2025 06:25:33.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:25:43.000 GMT+1100,72.457,72.457,72.437,72.437,0.0528
01.04.2025 06:25:44.000 GMT+1100,72.427,72.437,72.427,72.437,0.0141
01.04.2025 06:25:46.000 GMT+1100,72.457,72.467,72.457,72.467,0.0264
01.04.2025 06:25:48.000 GMT+1100,72.437,72.437,72.437,72.437,0.0132
01.04.2025 06:25:50.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:26:07.000 GMT+1100,72.437,72.437,72.437,72.437,0.0132
01.04.2025 06:26:19.000 GMT+1100,72.407,72.407,72.407,72.407,0.0132
01.04.2025 06:26:33.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:26:42.000 GMT+1100,72.397,72.407,72.397,72.407,0.0141
01.04.2025 06:26:47.000 GMT+1100,72.407,72.407,72.407,72.407,0.0132
01.04.2025 06:26:53.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:26:54.000 GMT+1100,72.437,72.437,72.437,72.437,0.0132
01.04.2025 06:26:57.000 GMT+1100,72.437,72.437,72.437,72.437,0.0132
01.04.2025 06:27:01.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:27:08.000 GMT+1100,72.397,72.397,72.397,72.397,0.0132
01.04.2025 06:27:09.000 GMT+1100,72.397,72.397,72.397,72.397,0.0132
01.04.2025 06:27:11.000 GMT+1100,72.387,72.387,72.387,72.387,0.0132
01.04.2025 06:27:12.000 GMT+1100,72.407,72.407,72.407,72.407,0.0141
01.04.2025 06:27:15.000 GMT+1100,72.407,72.407,72.407,72.407,0.0132
01.04.2025 06:27:18.000 GMT+1100,72.387,72.387,72.387,72.387,0.0132
01.04.2025 06:27:20.000 GMT+1100,72.407,72.407,72.407,72.407,0.0132
01.04.2025 06:27:25.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:27:26.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:27:39.000 GMT+1100,72.437,72.437,72.437,72.437,0.0009
01.04.2025 06:27:40.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:27:49.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:27:54.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:28:00.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:28:03.000 GMT+1100,72.397,72.397,72.397,72.397,0.0132
01.04.2025 06:28:04.000 GMT+1100,72.387,72.397,72.387,72.397,0.0141
01.04.2025 06:28:05.000 GMT+1100,72.397,72.397,72.397,72.397,0.0132
01.04.2025 06:28:08.000 GMT+1100,72.397,72.397,72.397,72.397,0.0132
01.04.2025 06:28:09.000 GMT+1100,72.397,72.397,72.397,72.397,0.0132
01.04.2025 06:28:18.000 GMT+1100,72.397,72.397,72.397,72.397,0.0132
01.04.2025 06:28:30.000 GMT+1100,72.387,72.387,72.387,72.387,0.0132
01.04.2025 06:28:33.000 GMT+1100,72.387,72.387,72.387,72.387,0.0132
01.04.2025 06:28:36.000 GMT+1100,72.387,72.387,72.357,72.357,0.0222
01.04.2025 06:28:41.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:28:44.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:28:45.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:28:54.000 GMT+1100,72.347,72.347,72.347,72.347,0.0132
01.04.2025 06:29:05.000 GMT+1100,72.347,72.347,72.297,72.297,0.0222
01.04.2025 06:29:06.000 GMT+1100,72.297,72.297,72.297,72.297,0.0132
01.04.2025 06:29:10.000 GMT+1100,72.317,72.317,72.317,72.317,0.0132
01.04.2025 06:29:11.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:29:12.000 GMT+1100,72.327,72.327,72.327,72.327,0.0132
01.04.2025 06:29:15.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:29:18.000 GMT+1100,72.307,72.307,72.287,72.287,0.0354
01.04.2025 06:29:28.000 GMT+1100,72.337,72.337,72.337,72.337,0.0141
01.04.2025 06:29:46.000 GMT+1100,72.357,72.357,72.357,72.357,0.0132
01.04.2025 06:29:47.000 GMT+1100,72.367,72.367,72.367,72.367,0.0132
01.04.2025 06:29:50.000 GMT+1100,72.347,72.347,72.347,72.347,0.0132
01.04.2025 06:29:53.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:29:55.000 GMT+1100,72.337,72.337,72.337,72.337,0.0528
01.04.2025 06:30:00.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:30:02.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:30:04.000 GMT+1100,72.337,72.337,72.337,72.337,0.0132
01.04.2025 06:30:08.000 GMT+1100,72.337,72.337,72.297,72.297,0.0354
01.04.2025 06:30:10.000 GMT+1100,72.297,72.297,72.297,72.297,0.0132
01.04.2025 06:30:13.000 GMT+1100,72.307,72.307,72.307,72.307,0.0132
01.04.2025 06:30:14.000 GMT+1100,72.297,72.307,72.297,72.307,0.0264
01.04.2025 06:30:17.000 GMT+1100,72.307,72.307,72.307,72.307,0.0132
01.04.2025 06:30:20.000 GMT+1100,72.277,72.277,72.277,72.277,0.0132
01.04.2025 06:30:25.000 GMT+1100,72.317,72.317,72.317,72.317,0.0132
01.04.2025 06:30:26.000 GMT+1100,72.357,72.357,72.357,72.357,0.0132
01.04.2025 06:30:28.000 GMT+1100,72.377,72.377,72.377,72.377,0.0009
01.04.2025 06:30:30.000 GMT+1100,72.377,72.377,72.357,72.357,0.0222
01.04.2025 06:30:32.000 GMT+1100,72.387,72.387,72.387,72.387,0.0141
01.04.2025 06:30:35.000 GMT+1100,72.397,72.397,72.357,72.357,0.0396
01.04.2025 06:30:36.000 GMT+1100,72.367,72.367,72.367,72.367,0.0132
01.04.2025 06:30:38.000 GMT+1100,72.377,72.377,72.377,72.377,0.0009
01.04.2025 06:30:40.000 GMT+1100,72.407,72.407,72.387,72.387,0.027299999999999998
01.04.2025 06:30:44.000 GMT+1100,72.377,72.377,72.377,72.377,0.0132
01.04.2025 06:30:45.000 GMT+1100,72.387,72.387,72.387,72.387,0.0009
01.04.2025 06:30:47.000 GMT+1100,72.377,72.377,72.377,72.377,0.0132
01.04.2025 06:30:51.000 GMT+1100,72.377,72.377,72.377,72.377,0.0132
01.04.2025 06:30:53.000 GMT+1100,72.367,72.367,72.357,72.357,0.0264
01.04.2025 06:30:57.000 GMT+1100,72.357,72.357,72.347,72.347,0.0354
01.04.2025 06:30:59.000 GMT+1100,72.347,72.347,72.347,72.347,0.0132
01.04.2025 06:31:02.000 GMT+1100,72.377,72.377,72.377,72.377,0.0009
01.04.2025 06:31:08.000 GMT+1100,72.357,72.357,72.357,72.357,0.0132
01.04.2025 06:31:14.000 GMT+1100,72.347,72.347,72.347,72.347,0.0132
01.04.2025 06:31:17.000 GMT+1100,72.387,72.387,72.387,72.387,0.0009
01.04.2025 06:31:22.000 GMT+1100,72.367,72.367,72.367,72.367,0.0132
01.04.2025 06:31:25.000 GMT+1100,72.367,72.367,72.367,72.367,0.0132
01.04.2025 06:31:27.000 GMT+1100,72.427,72.427,72.427,72.427,0.0132
01.04.2025 06:31:28.000 GMT+1100,72.397,72.407,72.397,72.407,0.0264
01.04.2025 06:31:35.000 GMT+1100,72.407,72.407,72.387,72.387,0.0354
01.04.2025 06:31:36.000 GMT+1100,72.397,72.397,72.397,72.397,0.0009
01.04.2025 06:31:39.000 GMT+1100,72.387,72.387,72.387,72.387,0.0264
01.04.2025 06:31:48.000 GMT+1100,72.357,72.357,72.357,72.357,0.0132
01.04.2025 06:31:52.000 GMT+1100,72.357,72.357,72.357,72.357,0.0132
01.04.2025 06:31:53.000 GMT+1100,72.347,72.347,72.347,72.347,0.0132
01.04.2025 06:31:56.000 GMT+1100,72.347,72.347,72.347,72.347,0.0132
01.04.2025 06:31:57.000 GMT+1100,72.357,72.357,72.357,72.357,0.0009
01.04.2025 06:31:59.000 GMT+1100,72.377,72.377,72.357,72.377,0.0405
01.04.2025 06:32:02.000 GMT+1100,72.387,72.387,72.387,72.387,0.0141
01.04.2025 06:32:03.000 GMT+1100,72.377,72.387,72.377,72.387,0.0264
01.04.2025 06:32:16.000 GMT+1100,72.407,72.407,72.407,72.407,0.0009
01.04.2025 06:32:22.000 GMT+1100,72.407,72.407,72.407,72.407,0.0132
01.04.2025 06:32:29.000 GMT+1100,72.467,72.467,72.427,72.437,0.015000000000000001
01.04.2025 06:32:39.000 GMT+1100,72.417,72.417,72.417,72.417,0.0132
01.04.2025 06:32:48.000 GMT+1100,72.427,72.427,72.427,72.427,0.0009
01.04.2025 06:32:50.000 GMT+1100,72.457,72.457,72.457,72.457,0.0141
01.04.2025 06:33:15.000 GMT+1100,72.457,72.457,72.457,72.457,0.0132
01.04.2025 06:33:25.000 GMT+1100,72.477,72.477,72.477,72.477,0.0141
01.04.2025 06:33:26.000 GMT+1100,72.467,72.467,72.467,72.467,0.0132
01.04.2025 06:33:28.000 GMT+1100,72.497,72.497,72.497,72.497,0.0132
01.04.2025 06:33:47.000 GMT+1100,72.527,72.527,72.527,72.527,0.027299999999999998
01.04.2025 06:33:48.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:33:51.000 GMT+1100,72.517,72.517,72.517,72.517,0.0132
01.04.2025 06:34:08.000 GMT+1100,72.507,72.507,72.507,72.507,0.0132
01.04.2025 06:34:21.000 GMT+1100,72.507,72.507,72.507,72.507,0.0132
01.04.2025 06:34:24.000 GMT+1100,72.507,72.507,72.507,72.507,0.0132
01.04.2025 06:34:41.000 GMT+1100,72.517,72.517,72.517,72.517,0.0141
01.04.2025 06:34:42.000 GMT+1100,72.557,72.557,72.517,72.517,0.0222
01.04.2025 06:34:48.000 GMT+1100,72.527,72.527,72.507,72.507,0.027299999999999998
01.04.2025 06:34:57.000 GMT+1100,72.507,72.507,72.507,72.507,0.0132
01.04.2025 06:34:59.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:35:02.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:35:05.000 GMT+1100,72.567,72.567,72.567,72.567,0.0264
01.04.2025 06:35:06.000 GMT+1100,72.567,72.567,72.567,72.567,0.0132
01.04.2025 06:35:13.000 GMT+1100,72.527,72.527,72.527,72.527,0.0264
01.04.2025 06:35:17.000 GMT+1100,72.557,72.557,72.557,72.557,0.0132
01.04.2025 06:35:25.000 GMT+1100,72.557,72.557,72.527,72.527,0.0222
01.04.2025 06:35:27.000 GMT+1100,72.527,72.527,72.527,72.527,0.0132
01.04.2025 06:35:34.000 GMT+1100,72.467,72.497,72.467,72.497,0.0264
01.04.2025 06:35:37.000 GMT+1100,72.507,72.507,72.497,72.497,0.0222
01.04.2025 06:35:43.000 GMT+1100,72.497,72.497,72.497,72.497,0.0132
01.04.2025 06:35:48.000 GMT+1100,72.497,72.497,72.467,72.467,0.0222
01.04.2025 06:35:53.000 GMT+1100,72.497,72.497,72.497,72.497,0.0132
01.04.2025 06:35:54.000 GMT+1100,72.517,72.517,72.517,72.517,0.0132
01.04.2025 06:36:05.000 GMT+1100,72.487,72.487,72.477,72.477,0.0396
01.04.2025 06:36:06.000 GMT+1100,72.487,72.487,72.487,72.487,0.0132
01.04.2025 06:36:08.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:36:09.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:36:10.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:36:12.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:36:14.000 GMT+1100,72.467,72.467,72.467,72.467,0.0132
01.04.2025 06:36:15.000 GMT+1100,72.457,72.457,72.457,72.457,0.0132
01.04.2025 06:36:21.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:36:26.000 GMT+1100,72.477,72.477,72.477,72.477,0.0132
01.04.2025 06:36:31.000 GMT+1100,72.457,72.457,72.437,72.437,0.0264
01.04.2025 06:36:32.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:36:40.000 GMT+1100,72.447,72.447,72.447,72.447,0.0132
01.04.2025 06:36:41.000 GMT+1100,72.457,72.457,72.457,72.457,0.0009
01.04.2025 06:36:53.000 GMT+1100,72.477,72.477,72.477,72.477,0.0141
