date,open,high,low,close,volume
20241004  01:18:15,4.3,4.3,4.3,4.3,-1
20241004  01:18:30,4.3,4.3,4.3,4.3,-1
20241004  01:18:45,4.3,4.33,4.3,4.3,-1
20241004  01:19:00,4.3,4.33,4.3,4.33,-1
20241004  01:19:15,4.33,4.33,4.3,4.3,-1
20241004  01:19:30,4.3,4.3,4.3,4.3,-1
20241004  01:19:45,4.3,4.3,4.3,4.3,-1
20241004  01:20:00,4.3,4.35,4.3,4.35,-1
20241004  01:20:15,4.35,4.35,4.3,4.33,-1
20241004  01:20:30,4.33,4.35,4.32,4.35,-1
20241004  01:20:45,4.35,4.35,4.35,4.35,-1
20241004  01:21:00,4.35,4.35,4.35,4.35,-1
20241004  01:21:15,4.35,4.4,4.35,4.38,-1
20241004  01:21:30,4.38,4.4,4.37,4.4,-1
20241004  01:21:45,4.4,4.4,4.37,4.38,-1
20241004  01:22:00,4.38,4.4,4.37,4.4,-1
20241004  01:22:15,4.4,4.4,4.4,4.4,-1
20241004  01:22:30,4.4,4.4,4.4,4.4,-1
20241004  01:22:45,4.4,4.45,4.4,4.43,-1
20241004  01:23:00,4.43,4.45,4.42,4.43,-1
20241004  01:23:15,4.43,4.43,4.4,4.4,-1
20241004  01:23:30,4.4,4.43,4.4,4.43,-1
20241004  01:23:45,4.43,4.43,4.42,4.43,-1
20241004  01:24:00,4.43,4.43,4.42,4.43,-1
20241004  01:24:15,4.43,4.43,4.42,4.43,-1
20241004  01:24:30,4.43,4.43,4.4,4.4,-1
20241004  01:24:45,4.4,4.4,4.4,4.4,-1
20241004  01:25:00,4.4,4.4,4.4,4.4,-1
20241004  01:25:15,4.4,4.4,4.4,4.4,-1
20241004  01:25:30,4.4,4.4,4.4,4.4,-1
20241004  01:25:45,4.4,4.4,4.4,4.4,-1
20241004  01:26:00,4.4,4.4,4.37,4.4,-1
20241004  01:26:15,4.4,4.4,4.37,4.38,-1
20241004  01:26:30,4.38,4.38,4.37,4.38,-1
20241004  01:26:45,4.38,4.38,4.37,4.38,-1
20241004  01:27:00,4.38,4.38,4.35,4.35,-1
20241004  01:27:15,4.35,4.35,4.35,4.35,-1
20241004  01:27:30,4.35,4.35,4.35,4.35,-1
20241004  01:27:45,4.35,4.35,4.32,4.33,-1
20241004  01:28:00,4.33,4.33,4.27,4.3,-1
20241004  01:28:15,4.3,4.3,4.3,4.3,-1
20241004  01:28:30,4.3,4.3,4.3,4.3,-1
20241004  01:28:45,4.3,4.33,4.3,4.33,-1
20241004  01:29:00,4.33,4.33,4.32,4.33,-1
20241004  01:29:15,4.33,4.35,4.32,4.35,-1
20241004  01:29:30,4.35,4.38,4.35,4.38,-1
20241004  01:29:45,4.38,4.4,4.37,4.4,-1
20241004  01:30:00,4.4,4.4,4.4,4.4,-1
20241004  01:30:15,4.4,4.4,4.37,4.4,-1
20241004  01:30:30,4.4,4.43,4.4,4.4,-1
20241004  01:30:45,4.4,4.4,4.4,4.4,-1
