date,open,high,low,close,volume
20241005  00:02:30,6.3,6.35,6.3,6.35,-1
20241005  00:02:45,6.35,6.35,6.3,6.35,-1
20241005  00:03:00,6.35,6.45,6.35,6.45,-1
20241005  00:03:15,6.45,6.5,6.45,6.48,-1
20241005  00:03:30,6.48,6.5,6.42,6.43,-1
20241005  00:03:45,6.43,6.43,6.4,6.4,-1
20241005  00:04:00,6.4,6.45,6.4,6.45,-1
20241005  00:04:15,6.45,6.45,6.45,6.45,-1
20241005  00:04:30,6.45,6.45,6.4,6.43,-1
20241005  00:04:45,6.43,6.45,6.42,6.45,-1
20241005  00:05:00,6.45,6.45,6.4,6.43,-1
20241005  00:05:15,6.43,6.45,6.42,6.45,-1
20241005  00:05:30,6.45,6.48,6.4,6.4,-1
20241005  00:05:45,6.4,6.4,6.35,6.4,-1
20241005  00:06:00,6.4,6.4,6.35,6.35,-1
20241005  00:06:15,6.35,6.4,6.35,6.35,-1
20241005  00:06:30,6.35,6.4,6.35,6.4,-1
20241005  00:06:45,6.4,6.4,6.35,6.35,-1
20241005  00:07:00,6.35,6.4,6.35,6.38,-1
20241005  00:07:15,6.38,6.4,6.35,6.35,-1
20241005  00:07:30,6.35,6.35,6.3,6.3,-1
20241005  00:07:45,6.3,6.3,6.27,6.3,-1
20241005  00:08:00,6.3,6.3,6.27,6.3,-1
20241005  00:08:15,6.3,6.3,6.27,6.28,-1
20241005  00:08:30,6.28,6.28,6.2,6.2,-1
20241005  00:08:45,6.2,6.28,6.2,6.2,-1
20241005  00:09:00,6.2,6.25,6.2,6.2,-1
20241005  00:09:15,6.2,6.23,6.2,6.2,-1
20241005  00:09:30,6.2,6.2,6.15,6.2,-1
20241005  00:09:45,6.2,6.25,6.2,6.2,-1
20241005  00:10:00,6.2,6.2,6.1,6.15,-1
20241005  00:10:15,6.15,6.2,6.12,6.2,-1
20241005  00:10:30,6.2,6.2,6.12,6.15,-1
20241005  00:10:45,6.15,6.23,6.15,6.2,-1
20241005  00:11:00,6.2,6.2,6.17,6.2,-1
20241005  00:11:15,6.2,6.2,6.2,6.2,-1
20241005  00:11:30,6.2,6.2,6.17,6.2,-1
20241005  00:11:45,6.2,6.2,6.17,6.18,-1
20241005  00:12:00,6.18,6.18,6.12,6.15,-1
20241005  00:12:15,6.15,6.15,6.15,6.15,-1
20241005  00:12:30,6.15,6.2,6.15,6.2,-1
20241005  00:12:45,6.2,6.2,6.17,6.2,-1
20241005  00:13:00,6.2,6.2,6.2,6.2,-1
20241005  00:13:15,6.2,6.25,6.2,6.25,-1
20241005  00:13:30,6.25,6.3,6.25,6.3,-1
20241005  00:13:45,6.3,6.3,6.27,6.3,-1
20241005  00:14:00,6.3,6.3,6.25,6.25,-1
20241005  00:14:15,6.25,6.25,6.25,6.25,-1
20241005  00:14:30,6.25,6.25,6.2,6.2,-1
20241005  00:14:45,6.2,6.2,6.2,6.2,-1
20241005  00:15:00,6.2,6.2,6.15,6.15,-1
20241005  00:15:15,6.15,6.2,6.15,6.18,-1
20241005  00:15:30,6.18,6.2,6.17,6.18,-1
20241005  00:15:45,6.18,6.2,6.17,6.18,-1
20241005  00:16:00,6.18,6.2,6.17,6.18,-1
20241005  00:16:15,6.18,6.18,6.12,6.15,-1
20241005  00:16:30,6.15,6.2,6.15,6.2,-1
20241005  00:16:45,6.2,6.25,6.2,6.25,-1
20241005  00:17:00,6.25,6.25,6.22,6.23,-1
20241005  00:17:15,6.23,6.35,6.22,6.35,-1
20241005  00:17:30,6.35,6.35,6.3,6.3,-1
20241005  00:17:45,6.3,6.35,6.3,6.35,-1
20241005  00:18:00,6.35,6.35,6.3,6.3,-1
20241005  00:18:15,6.3,6.35,6.3,6.33,-1
20241005  00:18:30,6.33,6.35,6.3,6.33,-1
20241005  00:18:45,6.33,6.35,6.27,6.35,-1
20241005  00:19:00,6.35,6.35,6.32,6.33,-1
20241005  00:19:15,6.33,6.33,6.3,6.3,-1
20241005  00:19:30,6.3,6.35,6.3,6.35,-1
20241005  00:19:45,6.35,6.35,6.3,6.3,-1
20241005  00:20:00,6.3,6.3,6.25,6.25,-1
20241005  00:20:15,6.25,6.25,6.25,6.25,-1
20241005  00:20:30,6.25,6.25,6.17,6.18,-1
20241005  00:20:45,6.18,6.2,6.17,6.2,-1
20241005  00:21:00,6.2,6.2,6.15,6.18,-1
20241005  00:21:15,6.18,6.2,6.17,6.2,-1
20241005  00:21:30,6.2,6.2,6.12,6.15,-1
20241005  00:21:45,6.15,6.15,6.15,6.15,-1
20241005  00:22:00,6.15,6.18,6.12,6.15,-1
20241005  00:22:15,6.15,6.2,6.15,6.2,-1
20241005  00:22:30,6.2,6.2,6.15,6.18,-1
20241005  00:22:45,6.18,6.18,6.12,6.15,-1
20241005  00:23:00,6.15,6.15,6.1,6.1,-1
20241005  00:23:15,6.1,6.15,6.1,6.13,-1
20241005  00:23:30,6.13,6.13,6.07,6.1,-1
20241005  00:23:45,6.1,6.1,6.07,6.1,-1
20241005  00:24:00,6.1,6.15,6.1,6.15,-1
20241005  00:24:15,6.15,6.15,6.12,6.15,-1
20241005  00:24:30,6.15,6.15,6.15,6.15,-1
20241005  00:24:45,6.15,6.15,6.12,6.13,-1
20241005  00:25:00,6.13,6.15,6.12,6.15,-1
20241005  00:25:15,6.15,6.15,6.12,6.15,-1
20241005  00:25:30,6.15,6.15,6.1,6.1,-1
20241005  00:25:45,6.1,6.1,6.1,6.1,-1
20241005  00:26:00,6.1,6.1,6.07,6.08,-1
20241005  00:26:15,6.08,6.08,6.07,6.08,-1
20241005  00:26:30,6.08,6.08,6.02,6.05,-1
20241005  00:26:45,6.05,6.08,6.05,6.08,-1
20241005  00:27:00,6.08,6.13,6.07,6.1,-1
20241005  00:27:15,6.1,6.1,6.02,6.05,-1
20241005  00:27:30,6.05,6.1,6.02,6.03,-1
20241005  00:27:45,6.03,6.05,6,6.05,-1
20241005  00:28:00,6.05,6.05,6.05,6.05,-1
20241005  00:28:15,6.05,6.08,6.05,6.05,-1
20241005  00:28:30,6.05,6.05,5.97,6,-1
20241005  00:28:45,6,6.05,6,6,-1
20241005  00:29:00,6,6.05,6,6.05,-1
20241005  00:29:15,6.05,6.05,6.02,6.03,-1
20241005  00:29:30,6.03,6.05,6.02,6.05,-1
20241005  00:29:45,6.05,6.05,6.02,6.05,-1
20241005  00:30:00,6.05,6.05,5.97,6,-1
20241005  00:30:15,6,6.03,6,6.03,-1
20241005  00:30:30,6.03,6.03,6,6,-1
20241005  00:30:45,6,6,6,6,-1
20241005  00:31:00,6,6,6,6,-1
20241005  00:31:15,6,6,5.95,5.95,-1
20241005  00:31:30,5.95,5.95,5.92,5.95,-1
20241005  00:31:45,5.95,5.95,5.92,5.95,-1
20241005  00:32:00,5.95,5.98,5.95,5.95,-1
20241005  00:32:15,5.95,6.03,5.95,6,-1
20241005  00:32:30,6,6.05,6,6.05,-1
20241005  00:32:45,6.05,6.05,6.05,6.05,-1
20241005  00:33:00,6.05,6.1,6.05,6.1,-1
20241005  00:33:15,6.1,6.15,6.1,6.15,-1
20241005  00:33:30,6.15,6.23,6.15,6.2,-1
20241005  00:33:45,6.2,6.2,6.05,6.15,-1
20241005  00:34:00,6.15,6.15,6.05,6.05,-1
20241005  00:34:15,6.05,6.1,6.05,6.05,-1
20241005  00:34:30,6.05,6.1,6.05,6.1,-1
20241005  00:34:45,6.1,6.1,6.05,6.1,-1
20241005  00:35:00,6.1,6.15,6.1,6.13,-1
20241005  00:35:15,6.13,6.2,6.12,6.2,-1
20241005  00:35:30,6.2,6.23,6.17,6.23,-1
20241005  00:35:45,6.23,6.23,6.17,6.2,-1
20241005  00:36:00,6.2,6.23,6.2,6.23,-1
20241005  00:36:15,6.23,6.23,6.22,6.23,-1
20241005  00:36:30,6.23,6.23,6.22,6.23,-1
20241005  00:36:45,6.23,6.23,6.2,6.2,-1
20241005  00:37:00,6.2,6.23,6.2,6.23,-1
20241005  00:37:15,6.23,6.23,6.15,6.15,-1
20241005  00:37:30,6.15,6.2,6.15,6.2,-1
20241005  00:37:45,6.2,6.2,6.2,6.2,-1
20241005  00:38:00,6.2,6.2,6.2,6.2,-1
20241005  00:38:15,6.2,6.2,6.2,6.2,-1
20241005  00:38:30,6.2,6.25,6.2,6.25,-1
20241005  00:38:45,6.25,6.28,6.22,6.25,-1
20241005  00:39:00,6.25,6.25,6.22,6.23,-1
20241005  00:39:15,6.23,6.25,6.2,6.25,-1
20241005  00:39:30,6.25,6.25,6.25,6.25,-1
20241005  00:39:45,6.25,6.25,6.2,6.2,-1
20241005  00:40:00,6.2,6.25,6.2,6.25,-1
20241005  00:40:15,6.25,6.3,6.25,6.3,-1
20241005  00:40:30,6.3,6.35,6.3,6.35,-1
20241005  00:40:45,6.35,6.35,6.32,6.35,-1
20241005  00:41:00,6.35,6.35,6.27,6.33,-1
20241005  00:41:15,6.33,6.33,6.3,6.3,-1
20241005  00:41:30,6.3,6.3,6.3,6.3,-1
20241005  00:41:45,6.3,6.3,6.25,6.28,-1
20241005  00:42:00,6.28,6.28,6.25,6.25,-1
20241005  00:42:15,6.25,6.3,6.25,6.3,-1
20241005  00:42:30,6.3,6.3,6.3,6.3,-1
20241005  00:42:45,6.3,6.3,6.25,6.25,-1
20241005  00:43:00,6.25,6.3,6.25,6.3,-1
20241005  00:43:15,6.3,6.33,6.3,6.33,-1
20241005  00:43:30,6.33,6.33,6.3,6.33,-1
20241005  00:43:45,6.33,6.38,6.32,6.35,-1
20241005  00:44:00,6.35,6.38,6.35,6.35,-1
20241005  00:44:15,6.35,6.38,6.35,6.35,-1
20241005  00:44:30,6.35,6.35,6.35,6.35,-1
20241005  00:44:45,6.35,6.35,6.35,6.35,-1
20241005  00:45:00,6.35,6.38,6.35,6.35,-1
20241005  00:45:15,6.35,6.35,6.35,6.35,-1
20241005  00:45:30,6.35,6.35,6.3,6.3,-1
20241005  00:45:45,6.3,6.33,6.27,6.28,-1
20241005  00:46:00,6.28,6.3,6.27,6.3,-1
20241005  00:46:15,6.3,6.3,6.25,6.25,-1
20241005  00:46:30,6.25,6.25,6.25,6.25,-1
20241005  00:46:45,6.25,6.25,6.17,6.2,-1
20241005  00:47:00,6.2,6.23,6.2,6.2,-1
20241005  00:47:15,6.2,6.23,6.2,6.2,-1
20241005  00:47:30,6.2,6.2,6.2,6.2,-1
20241005  00:47:45,6.2,6.2,6.2,6.2,-1
20241005  00:48:00,6.2,6.2,6.15,6.2,-1
20241005  00:48:15,6.2,6.25,6.2,6.25,-1
20241005  00:48:30,6.25,6.25,6.25,6.25,-1
20241005  00:48:45,6.25,6.3,6.25,6.3,-1
20241005  00:49:00,6.3,6.35,6.3,6.3,-1
20241005  00:49:15,6.3,6.3,6.3,6.3,-1
20241005  00:49:30,6.3,6.35,6.3,6.35,-1
20241005  00:49:45,6.35,6.35,6.3,6.3,-1
20241005  00:50:00,6.3,6.33,6.3,6.3,-1
20241005  00:50:15,6.3,6.35,6.3,6.35,-1
20241005  00:50:30,6.35,6.38,6.35,6.35,-1
20241005  00:50:45,6.35,6.38,6.35,6.35,-1
20241005  00:51:00,6.35,6.38,6.35,6.38,-1
20241005  00:51:15,6.38,6.38,6.35,6.38,-1
20241005  00:51:30,6.38,6.38,6.35,6.35,-1
20241005  00:51:45,6.35,6.38,6.35,6.38,-1
20241005  00:52:00,6.38,6.4,6.37,6.4,-1
20241005  00:52:15,6.4,6.43,6.4,6.43,-1
20241005  00:52:30,6.43,6.45,6.42,6.43,-1
20241005  00:52:45,6.43,6.43,6.4,6.4,-1
20241005  00:53:00,6.4,6.4,6.4,6.4,-1
20241005  00:53:15,6.4,6.4,6.35,6.35,-1
20241005  00:53:30,6.35,6.35,6.35,6.35,-1
20241005  00:53:45,6.35,6.35,6.25,6.25,-1
20241005  00:54:00,6.25,6.25,6.17,6.18,-1
20241005  00:54:15,6.18,6.2,6.17,6.2,-1
20241005  00:54:30,6.2,6.2,6.2,6.2,-1
20241005  00:54:45,6.2,6.28,6.2,6.25,-1
20241005  00:55:00,6.25,6.3,6.25,6.25,-1
20241005  00:55:15,6.25,6.33,6.25,6.33,-1
20241005  00:55:30,6.33,6.35,6.27,6.3,-1
20241005  00:55:45,6.3,6.3,6.3,6.3,-1
20241005  00:56:00,6.3,6.3,6.3,6.3,-1
20241005  00:56:15,6.3,6.3,6.25,6.25,-1
20241005  00:56:30,6.25,6.25,6.2,6.23,-1
20241005  00:56:45,6.23,6.23,6.2,6.23,-1
20241005  00:57:00,6.23,6.25,6.22,6.25,-1
20241005  00:57:15,6.25,6.25,6.2,6.2,-1
20241005  00:57:30,6.2,6.2,6.2,6.2,-1
20241005  00:57:45,6.2,6.2,6.15,6.15,-1
20241005  00:58:00,6.15,6.15,6.12,6.15,-1
20241005  00:58:15,6.15,6.2,6.15,6.18,-1
20241005  00:58:30,6.18,6.2,6.17,6.2,-1
20241005  00:58:45,6.2,6.23,6.2,6.2,-1
20241005  00:59:00,6.2,6.25,6.2,6.25,-1
20241005  00:59:15,6.25,6.25,6.25,6.25,-1
20241005  00:59:30,6.25,6.25,6.2,6.25,-1
20241005  00:59:45,6.25,6.28,6.25,6.25,-1
20241005  01:00:00,6.25,6.3,6.25,6.3,-1
20241005  01:00:15,6.3,6.33,6.3,6.33,-1
20241005  01:00:30,6.33,6.33,6.3,6.3,-1
20241005  01:00:45,6.3,6.3,6.3,6.3,-1
20241005  01:01:00,6.3,6.33,6.3,6.3,-1
20241005  01:01:15,6.3,6.33,6.3,6.33,-1
20241005  01:01:30,6.33,6.35,6.3,6.35,-1
20241005  01:01:45,6.35,6.35,6.32,6.33,-1
20241005  01:02:00,6.33,6.35,6.32,6.33,-1
20241005  01:02:15,6.33,6.33,6.3,6.3,-1
20241005  01:02:30,6.3,6.3,6.3,6.3,-1
20241005  01:02:45,6.3,6.3,6.3,6.3,-1
20241005  01:03:00,6.3,6.3,6.27,6.3,-1
20241005  01:03:15,6.3,6.3,6.3,6.3,-1
20241005  01:03:30,6.3,6.33,6.3,6.3,-1
20241005  01:03:45,6.3,6.3,6.27,6.3,-1
20241005  01:04:00,6.3,6.3,6.25,6.28,-1
20241005  01:04:15,6.28,6.3,6.25,6.3,-1
20241005  01:04:30,6.3,6.3,6.25,6.3,-1
20241005  01:04:45,6.3,6.3,6.25,6.25,-1
20241005  01:05:00,6.25,6.3,6.25,6.3,-1
20241005  01:05:15,6.3,6.3,6.27,6.28,-1
20241005  01:05:30,6.28,6.28,6.27,6.28,-1
20241005  01:05:45,6.28,6.3,6.27,6.3,-1
20241005  01:06:00,6.3,6.3,6.25,6.25,-1
20241005  01:06:15,6.25,6.25,6.25,6.25,-1
20241005  01:06:30,6.25,6.25,6.25,6.25,-1
20241005  01:06:45,6.25,6.28,6.25,6.25,-1
20241005  01:07:00,6.25,6.28,6.25,6.25,-1
20241005  01:07:15,6.25,6.28,6.25,6.25,-1
20241005  01:07:30,6.25,6.25,6.25,6.25,-1
20241005  01:07:45,6.25,6.28,6.25,6.25,-1
20241005  01:08:00,6.25,6.3,6.25,6.3,-1
20241005  01:08:15,6.3,6.3,6.25,6.25,-1
20241005  01:08:30,6.25,6.28,6.25,6.28,-1
20241005  01:08:45,6.28,6.28,6.27,6.28,-1
20241005  01:09:00,6.28,6.28,6.22,6.23,-1
20241005  01:09:15,6.23,6.25,6.22,6.25,-1
20241005  01:09:30,6.25,6.25,6.25,6.25,-1
20241005  01:09:45,6.25,6.25,6.22,6.23,-1
20241005  01:10:00,6.23,6.25,6.22,6.25,-1
20241005  01:10:15,6.25,6.25,6.25,6.25,-1
20241005  01:10:30,6.25,6.25,6.25,6.25,-1
20241005  01:10:45,6.25,6.25,6.25,6.25,-1
20241005  01:11:00,6.25,6.25,6.17,6.23,-1
20241005  01:11:15,6.23,6.23,6.2,6.23,-1
20241005  01:11:30,6.23,6.25,6.22,6.25,-1
20241005  01:11:45,6.25,6.25,6.25,6.25,-1
20241005  01:12:00,6.25,6.25,6.22,6.23,-1
20241005  01:12:15,6.23,6.23,6.22,6.23,-1
20241005  01:12:30,6.23,6.23,6.2,6.2,-1
20241005  01:12:45,6.2,6.2,6.2,6.2,-1
20241005  01:13:00,6.2,6.2,6.2,6.2,-1
20241005  01:13:15,6.2,6.2,6.15,6.15,-1
20241005  01:13:30,6.15,6.18,6.15,6.15,-1
20241005  01:13:45,6.15,6.15,6.1,6.1,-1
20241005  01:14:00,6.1,6.1,6.1,6.1,-1
20241005  01:14:15,6.1,6.1,6.1,6.1,-1
20241005  01:14:30,6.1,6.13,6.1,6.13,-1
20241005  01:14:45,6.13,6.13,6.05,6.05,-1
20241005  01:15:00,6.05,6.05,6.05,6.05,-1
20241005  01:15:15,6.05,6.05,6.02,6.05,-1
20241005  01:15:30,6.05,6.05,6.02,6.03,-1
20241005  01:15:45,6.03,6.05,6.02,6.05,-1
20241005  01:16:00,6.05,6.1,6.05,6.1,-1
20241005  01:16:15,6.1,6.15,6.1,6.15,-1
20241005  01:16:30,6.15,6.15,6.15,6.15,-1
20241005  01:16:45,6.15,6.15,6.15,6.15,-1
20241005  01:17:00,6.15,6.2,6.15,6.2,-1
20241005  01:17:15,6.2,6.2,6.17,6.18,-1
20241005  01:17:30,6.18,6.2,6.17,6.2,-1
20241005  01:17:45,6.2,6.2,6.2,6.2,-1
20241005  01:18:00,6.2,6.2,6.2,6.2,-1
20241005  01:18:15,6.2,6.2,6.17,6.18,-1
20241005  01:18:30,6.18,6.18,6.12,6.15,-1
20241005  01:18:45,6.15,6.15,6.15,6.15,-1
20241005  01:19:00,6.15,6.15,6.15,6.15,-1
20241005  01:19:15,6.15,6.15,6.15,6.15,-1
20241005  01:19:30,6.15,6.15,6.15,6.15,-1
20241005  01:19:45,6.15,6.15,6.15,6.15,-1
20241005  01:20:00,6.15,6.15,6.1,6.1,-1
20241005  01:20:15,6.1,6.1,6.1,6.1,-1
20241005  01:20:30,6.1,6.1,6.1,6.1,-1
20241005  01:20:45,6.1,6.1,6.1,6.1,-1
20241005  01:21:00,6.1,6.15,6.1,6.15,-1
20241005  01:21:15,6.15,6.15,6.12,6.13,-1
20241005  01:21:30,6.13,6.13,6.1,6.13,-1
20241005  01:21:45,6.13,6.15,6.12,6.13,-1
20241005  01:22:00,6.13,6.13,6.1,6.1,-1
20241005  01:22:15,6.1,6.1,6.05,6.05,-1
20241005  01:22:30,6.05,6.05,6.02,6.03,-1
20241005  01:22:45,6.03,6.05,6.02,6.05,-1
20241005  01:23:00,6.05,6.05,6.02,6.03,-1
20241005  01:23:15,6.03,6.1,6.02,6.1,-1
20241005  01:23:30,6.1,6.1,6.05,6.05,-1
20241005  01:23:45,6.05,6.05,6.05,6.05,-1
20241005  01:24:00,6.05,6.05,6.05,6.05,-1
20241005  01:24:15,6.05,6.05,6.05,6.05,-1
20241005  01:24:30,6.05,6.05,6.05,6.05,-1
20241005  01:24:45,6.05,6.05,6.05,6.05,-1
20241005  01:25:00,6.05,6.05,6.02,6.03,-1
20241005  01:25:15,6.03,6.03,6.02,6.03,-1
20241005  01:25:30,6.03,6.03,6,6,-1
20241005  01:25:45,6,6.03,6,6.03,-1
20241005  01:26:00,6.03,6.05,5.97,5.98,-1
20241005  01:26:15,5.98,6.03,5.95,6,-1
20241005  01:26:30,6,6,6,6,-1
20241005  01:26:45,6,6,6,6,-1
20241005  01:27:00,6,6,5.95,5.95,-1
20241005  01:27:15,5.95,5.98,5.95,5.95,-1
20241005  01:27:30,5.95,5.98,5.95,5.95,-1
20241005  01:27:45,5.95,6,5.95,6,-1
20241005  01:28:00,6,6.03,6,6,-1
20241005  01:28:15,6,6.03,6,6,-1
20241005  01:28:30,6,6.03,6,6.03,-1
20241005  01:28:45,6.03,6.05,6.02,6.05,-1
20241005  01:29:00,6.05,6.05,6.05,6.05,-1
20241005  01:29:15,6.05,6.05,6.05,6.05,-1
20241005  01:29:30,6.05,6.05,6.02,6.03,-1
20241005  01:29:45,6.03,6.03,6.02,6.03,-1
20241005  01:30:00,6.03,6.03,5.97,6,-1
20241005  01:30:15,6,6,5.95,6,-1
20241005  01:30:30,6,6,6,6,-1
20241005  01:30:45,6,6,5.95,5.98,-1
20241005  01:31:00,5.98,6,5.95,6,-1
20241005  01:31:15,6,6,6,6,-1
20241005  01:31:30,6,6,6,6,-1
20241005  01:31:45,6,6,6,6,-1
20241005  01:32:00,6,6,5.95,5.95,-1
20241005  01:32:15,5.95,6,5.95,6,-1
20241005  01:32:30,6,6,6,6,-1
20241005  01:32:45,6,6,6,6,-1
20241005  01:33:00,6,6,5.95,5.95,-1
20241005  01:33:15,5.95,6,5.95,6,-1
20241005  01:33:30,6,6,6,6,-1
20241005  01:33:45,6,6.05,6,6.05,-1
20241005  01:34:00,6.05,6.05,6.02,6.03,-1
20241005  01:34:15,6.03,6.05,6.02,6.05,-1
20241005  01:34:30,6.05,6.08,6.05,6.08,-1
20241005  01:34:45,6.08,6.08,6.07,6.08,-1
20241005  01:35:00,6.08,6.08,6.07,6.08,-1
20241005  01:35:15,6.08,6.08,6.07,6.08,-1
20241005  01:35:30,6.08,6.08,6.07,6.08,-1
20241005  01:35:45,6.08,6.08,6.07,6.08,-1
20241005  01:36:00,6.08,6.08,6.02,6.05,-1
20241005  01:36:15,6.05,6.05,6.05,6.05,-1
20241005  01:36:30,6.05,6.05,6.02,6.05,-1
20241005  01:36:45,6.05,6.05,6.02,6.05,-1
20241005  01:37:00,6.05,6.05,6.02,6.05,-1
20241005  01:37:15,6.05,6.05,6.05,6.05,-1
20241005  01:37:30,6.05,6.05,6.02,6.03,-1
20241005  01:37:45,6.03,6.05,6.02,6.05,-1
20241005  01:38:00,6.05,6.05,6.05,6.05,-1
20241005  01:38:15,6.05,6.05,6.05,6.05,-1
20241005  01:38:30,6.05,6.05,6.05,6.05,-1
20241005  01:38:45,6.05,6.05,6.02,6.05,-1
20241005  01:39:00,6.05,6.05,6.02,6.03,-1
20241005  01:39:15,6.03,6.05,6.02,6.03,-1
20241005  01:39:30,6.03,6.03,6.02,6.03,-1
20241005  01:39:45,6.03,6.05,6.02,6.05,-1
20241005  01:40:00,6.05,6.1,6.05,6.1,-1
20241005  01:40:15,6.1,6.1,6.07,6.1,-1
20241005  01:40:30,6.1,6.1,6.05,6.05,-1
20241005  01:40:45,6.05,6.08,6.05,6.05,-1
20241005  01:41:00,6.05,6.1,6.05,6.1,-1
20241005  01:41:15,6.1,6.1,6.1,6.1,-1
20241005  01:41:30,6.1,6.13,6.1,6.13,-1
20241005  01:41:45,6.13,6.15,6.12,6.15,-1
20241005  01:42:00,6.15,6.18,6.15,6.18,-1
20241005  01:42:15,6.18,6.18,6.17,6.18,-1
20241005  01:42:30,6.18,6.2,6.17,6.18,-1
20241005  01:42:45,6.18,6.2,6.17,6.2,-1
20241005  01:43:00,6.2,6.2,6.2,6.2,-1
20241005  01:43:15,6.2,6.2,6.15,6.15,-1
20241005  01:43:30,6.15,6.15,6.12,6.13,-1
20241005  01:43:45,6.13,6.13,6.1,6.1,-1
20241005  01:44:00,6.1,6.1,6.07,6.1,-1
20241005  01:44:15,6.1,6.15,6.1,6.15,-1
20241005  01:44:30,6.15,6.15,6.15,6.15,-1
20241005  01:44:45,6.15,6.15,6.15,6.15,-1
20241005  01:45:00,6.15,6.15,6.1,6.1,-1
20241005  01:45:15,6.1,6.13,6.1,6.13,-1
20241005  01:45:30,6.13,6.13,6.1,6.1,-1
20241005  01:45:45,6.1,6.13,6.1,6.13,-1
20241005  01:46:00,6.13,6.13,6.12,6.13,-1
20241005  01:46:15,6.13,6.13,6.12,6.13,-1
20241005  01:46:30,6.13,6.15,6.12,6.15,-1
20241005  01:46:45,6.15,6.15,6.15,6.15,-1
20241005  01:47:00,6.15,6.15,6.15,6.15,-1
20241005  01:47:15,6.15,6.15,6.15,6.15,-1
20241005  01:47:30,6.15,6.15,6.12,6.13,-1
20241005  01:47:45,6.13,6.13,6.1,6.1,-1
20241005  01:48:00,6.1,6.1,6.07,6.08,-1
20241005  01:48:15,6.08,6.1,6.07,6.1,-1
20241005  01:48:30,6.1,6.1,6.1,6.1,-1
20241005  01:48:45,6.1,6.1,6.1,6.1,-1
20241005  01:49:00,6.1,6.1,6.1,6.1,-1
20241005  01:49:15,6.1,6.1,6.1,6.1,-1
20241005  01:49:30,6.1,6.1,6.05,6.1,-1
20241005  01:49:45,6.1,6.1,6.07,6.08,-1
20241005  01:50:00,6.08,6.1,6.07,6.1,-1
20241005  01:50:15,6.1,6.1,6.1,6.1,-1
20241005  01:50:30,6.1,6.15,6.1,6.15,-1
20241005  01:50:45,6.15,6.15,6.15,6.15,-1
20241005  01:51:00,6.15,6.15,6.15,6.15,-1
20241005  01:51:15,6.15,6.18,6.15,6.18,-1
20241005  01:51:30,6.18,6.2,6.17,6.2,-1
20241005  01:51:45,6.2,6.23,6.2,6.23,-1
20241005  01:52:00,6.23,6.25,6.22,6.25,-1
20241005  01:52:15,6.25,6.25,6.25,6.25,-1
20241005  01:52:30,6.25,6.28,6.25,6.28,-1
20241005  01:52:45,6.28,6.28,6.27,6.28,-1
20241005  01:53:00,6.28,6.28,6.25,6.25,-1
20241005  01:53:15,6.25,6.25,6.25,6.25,-1
20241005  01:53:30,6.25,6.28,6.25,6.28,-1
20241005  01:53:45,6.28,6.3,6.25,6.3,-1
20241005  01:54:00,6.3,6.33,6.3,6.3,-1
20241005  01:54:15,6.3,6.3,6.3,6.3,-1
20241005  01:54:30,6.3,6.33,6.3,6.33,-1
20241005  01:54:45,6.33,6.33,6.3,6.3,-1
20241005  01:55:00,6.3,6.3,6.3,6.3,-1
20241005  01:55:15,6.3,6.33,6.3,6.3,-1
20241005  01:55:30,6.3,6.3,6.3,6.3,-1
20241005  01:55:45,6.3,6.33,6.3,6.33,-1
20241005  01:56:00,6.33,6.38,6.3,6.35,-1
20241005  01:56:15,6.35,6.35,6.35,6.35,-1
20241005  01:56:30,6.35,6.35,6.32,6.33,-1
20241005  01:56:45,6.33,6.33,6.3,6.33,-1
20241005  01:57:00,6.33,6.33,6.3,6.33,-1
20241005  01:57:15,6.33,6.33,6.3,6.3,-1
20241005  01:57:30,6.3,6.33,6.3,6.3,-1
20241005  01:57:45,6.3,6.33,6.3,6.33,-1
20241005  01:58:00,6.33,6.33,6.32,6.33,-1
20241005  01:58:15,6.33,6.35,6.32,6.35,-1
20241005  01:58:30,6.35,6.35,6.3,6.33,-1
20241005  01:58:45,6.33,6.33,6.32,6.33,-1
20241005  01:59:00,6.33,6.35,6.32,6.33,-1
20241005  01:59:15,6.33,6.35,6.32,6.35,-1
20241005  01:59:30,6.35,6.38,6.35,6.38,-1
20241005  01:59:45,6.38,6.38,6.35,6.38,-1
20241005  02:00:00,6.38,6.43,6.37,6.38,-1
20241005  02:00:15,6.38,6.4,6.35,6.4,-1
20241005  02:00:30,6.4,6.4,6.35,6.35,-1
20241005  02:00:45,6.35,6.35,6.35,6.35,-1
20241005  02:01:00,6.35,6.35,6.35,6.35,-1
20241005  02:01:15,6.35,6.35,6.35,6.35,-1
20241005  02:01:30,6.35,6.35,6.35,6.35,-1
20241005  02:01:45,6.35,6.35,6.35,6.35,-1
20241005  02:02:00,6.35,6.35,6.35,6.35,-1
20241005  02:02:15,6.35,6.4,6.35,6.35,-1
20241005  02:02:30,6.35,6.35,6.35,6.35,-1
20241005  02:02:45,6.35,6.35,6.3,6.33,-1
20241005  02:03:00,6.33,6.33,6.3,6.3,-1
20241005  02:03:15,6.3,6.33,6.3,6.33,-1
20241005  02:03:30,6.33,6.33,6.3,6.3,-1
20241005  02:03:45,6.3,6.33,6.3,6.33,-1
20241005  02:04:00,6.33,6.33,6.3,6.33,-1
20241005  02:04:15,6.33,6.33,6.3,6.3,-1
